folio,idformadepago,importe
14628,EF,600.0
14624,EF,210.0
14656,EF,220.0
14657,EF,180.0
14658,EF,290.0
14662,VISA,240.0
14663,EF,350.0
14661,VISA,205.0
14665,EF,180.0
14666,EF,240.0
14667,EF,180.0
14672,VISA,230.0
14676,VISA,325.0
14683,EF,240.0
14679,VISA,1055.0
14684,EF,460.0
14681,VISA,655.0
14685,EF,230.0
14687,EF,420.0
14686,VISA,230.0
14668,EF,275.0
14664,EF,570.0
14669,EF,400.0
14670,EF,180.0
14671,EF,310.0
14675,VISA,180.0
14674,EF,460.0
14673,EF,390.0
14677,EF,630.0
14678,EF,155.0
14682,EF,280.0
14680,EF,240.0
14659,VISA,860.0
14660,VISA,190.0
14689,EF,1380.0
14690,EF,310.0
14692,VISA,180.0
14691,VISA,170.0
14696,EF,470.0
14698,EF,305.0
14704,EF,200.0
14705,EF,360.0
14706,EF,180.0
14711,EF,220.0
14710,EF,240.0
14713,EF,240.0
14718,EF,200.0
14714,EF,390.0
14716,EF,260.0
14721,VISA,240.0
14720,EF,250.0
14719,EF,340.0
14722,EF,220.0
14723,EF,845.0
14695,VISA,905.0
14724,VISA,240.0
14729,EF,210.0
14725,EF,1065.0
14730,EF,360.0
14731,VISA,550.0
14728,EF,270.0
14727,EF,525.0
14727,VISA,260.0
14699,VISA,390.0
14697,EF,360.0
14693,EF,140.0
14694,EF,250.0
14700,EF,240.0
14703,EF,570.0
14707,EF,240.0
14709,EF,180.0
14712,EF,420.0
14715,EF,265.0
14708,EF,180.0
14726,EF,472.0
14726,MC,277.0
14726,VISA,191.0
14701,EF,270.0
14702,EF,180.0
14717,EF,230.0
14735,EF,180.0
14733,EF,470.0
14736,EF,580.0
14738,EF,180.0
14737,EF,380.0
14734,EF,250.0
14743,EF,480.0
14744,EF,360.0
14741,EF,180.0
14739,EF,140.0
14740,VISA,600.0
14754,EF,205.0
14760,EF,180.0
14761,EF,370.0
14764,EF,410.0
14763,EF,390.0
14767,EF,340.0
14777,EF,355.0
14762,EF,180.0
14756,VISA,785.0
14757,EF,360.0
14758,EF,400.0
14759,EF,180.0
14765,EF,310.0
14766,EF,480.0
14775,EF,230.0
14776,VISA,350.0
14768,EF,110.0
14769,EF,220.0
14770,EF,240.0
14774,VISA,390.0
14772,EF,320.0
10214,EF,610.0
10226,EF,130.0
10231,EF,240.0
10232,VISA,270.0
10177,EF,340.0
10185,VISA,705.0
10192,EF,180.0
10246,EF,220.0
10245,VISA,220.0
10247,EF,180.0
10249,EF,400.0
10250,EF,0.0
10255,EF,240.0
10256,EF,205.0
10243,EF,320.0
10244,EF,270.0
10252,EF,610.0
10254,EF,305.0
10242,EF,220.0
10241,EF,360.0
10248,EF,685.0
10253,VISA,845.0
10251,EF,210.0
10277,VISA,250.0
10276,EF,520.0
10280,VISA,680.0
10278,EF,390.0
10279,EF,250.0
10281,EF,210.0
10282,EF,240.0
10283,EF,210.0
10284,EF,240.0
10286,EF,230.0
10287,EF,330.0
10288,EF,220.0
10285,EF,125.0
10285,MC,300.0
10289,VISA,300.0
10290,EF,385.0
10292,VISA,600.0
10294,VISA,475.0
10293,EF,180.0
10291,EF,240.0
10296,EF,180.0
10297,EF,180.0
10298,EF,420.0
10299,VISA,510.0
10300,VISA,280.0
10301,EF,585.0
10302,EF,660.0
10303,EF,615.0
10304,EF,390.0
10305,EF,240.0
10306,EF,180.0
10307,EF,430.0
10308,EF,440.0
10309,VISA,345.0
10310,EF,760.0
10311,EF,180.0
10312,VISA,350.0
10313,EF,370.0
10314,EF,370.0
10315,EF,180.0
10316,EF,285.0
10317,EF,440.0
10318,EF,360.0
10319,EF,240.0
10320,EF,220.0
10321,EF,210.0
10322,EF,210.0
10324,VISA,310.0
10327,EF,130.0
10329,VISA,360.0
10330,EF,220.0
10332,EF,300.0
10336,EF,100.0
10334,EF,300.0
10335,EF,260.0
10342,EF,230.0
10343,EF,570.0
10344,EF,320.0
10353,VISA,295.0
10351,EF,670.0
10352,EF,780.0
10360,VISA,475.0
10354,EF,490.0
10358,EF,425.0
10355,EF,180.0
10359,EF,220.0
10356,EF,970.0
10364,VISA,630.0
10366,EF,180.0
10357,EF,630.0
10361,EF,430.0
10362,EF,90.0
10363,EF,210.0
10367,EF,380.0
10365,EF,430.0
10371,EF,581.0
10371,VISA,374.0
10368,EF,420.0
10370,EF,480.0
10372,EF,240.0
10373,EF,610.0
10375,EF,670.0
10374,EF,220.0
10376,EF,880.0
10331,EF,440.0
10325,EF,220.0
10328,EF,230.0
10326,VISA,550.0
10333,VISA,670.0
10338,EF,90.0
10337,EF,400.0
10339,EF,140.0
10340,EF,1110.0
10341,EF,180.0
10345,EF,310.0
10347,EF,230.0
10346,EF,240.0
10349,EF,330.0
10348,EF,1160.0
10350,EF,330.0
10369,EF,220.0
10500,EF,405.0
10502,VISA,370.0
10501,EF,180.0
10503,EF,210.0
10507,EF,360.0
10506,EF,240.0
10508,EF,370.0
10509,EF,230.0
10496,EF,240.0
10497,EF,180.0
10499,EF,350.0
10498,EF,250.0
10505,EF,360.0
10504,EF,220.0
10268,VISA,180.0
10269,EF,495.0
10270,EF,135.0
10270,VISA,125.0
10258,EF,220.0
10259,EF,240.0
10273,EF,230.0
10272,EF,270.0
10271,EF,220.0
10262,EF,210.0
10274,EF,220.0
10266,EF,270.0
10267,EF,250.0
10263,EF,480.0
10260,EF,210.0
10261,EF,250.0
10264,EF,400.0
10265,EF,275.0
10378,EF,750.0
10381,EF,520.0
10382,EF,300.0
10383,EF,130.0
10386,VISA,410.0
10387,EF,300.0
10385,EF,180.0
10388,VISA,620.0
10389,EF,485.0
10390,VISA,805.0
10392,EF,395.0
10394,VISA,330.0
10395,EF,385.0
10391,EF,210.0
10399,EF,1275.0
10400,EF,180.0
10401,VISA,400.0
10405,EF,340.0
10402,EF,240.0
10404,EF,240.0
10407,EF,420.0
10406,EF,450.0
10412,VISA,180.0
10408,EF,230.0
10410,EF,180.0
10409,EF,240.0
10414,VISA,350.0
10416,VISA,450.0
10417,VISA,370.0
10411,EF,230.0
10428,EF,630.0
10418,EF,390.0
10420,EF,640.0
10433,EF,180.0
10436,EF,380.0
10440,EF,210.0
10442,VISA,210.0
10441,VISA,310.0
10438,EF,240.0
10439,VISA,540.0
10437,EF,645.0
10437,VISA,770.0
10379,EF,540.0
10380,EF,360.0
10384,VISA,390.0
10421,EF,250.0
10422,VISA,250.0
10432,EF,230.0
10419,EF,180.0
10424,EF,320.0
10425,EF,250.0
10430,EF,230.0
10434,EF,655.0
10423,VISA,575.0
10427,EF,0.0
10435,VISA,975.0
10429,EF,220.0
10397,EF,525.0
10396,EF,540.0
10398,EF,240.0
10403,VISA,745.0
10415,VISA,575.0
10413,EF,280.0
10393,EF,420.0
10426,VISA,460.0
10431,VISA,490.0
10511,EF,490.0
10512,EF,625.0
10513,EF,130.0
10514,EF,210.0
10515,EF,230.0
10516,VISA,180.0
10519,EF,180.0
10520,EF,240.0
10523,EF,135.0
10523,VISA,580.0
10524,EF,405.0
10521,EF,480.0
10525,EF,260.0
10526,EF,270.0
10522,EF,1060.0
10518,EF,500.0
10517,VISA,300.0
10558,EF,220.0
10561,EF,230.0
10562,EF,430.0
10565,VISA,320.0
10572,EF,240.0
10573,EF,180.0
10589,EF,230.0
10582,EF,180.0
10583,EF,240.0
10585,EF,360.0
10569,EF,220.0
10571,EF,210.0
10574,EF,180.0
10577,EF,360.0
10584,EF,180.0
10566,VISA,595.0
10564,VISA,660.0
10567,VISA,520.0
10570,EF,485.0
10568,EF,340.0
10588,EF,180.0
10590,EF,510.0
10576,VISA,200.0
10575,EF,350.0
10586,EF,445.0
10587,EF,820.0
10591,VISA,515.0
10592,VISA,595.0
10593,EF,435.0
10559,EF,320.0
10560,VISA,230.0
10563,EF,460.0
10578,EF,390.0
10579,EF,425.0
10580,EF,1170.0
10581,EF,330.0
14642,EF,210.0
14643,EF,380.0
14645,EF,420.0
14648,EF,210.0
14644,EF,550.0
14649,EF,210.0
14646,EF,90.0
14647,EF,410.0
14652,EF,200.0
14651,EF,180.0
14650,EF,230.0
14653,EF,510.0
14640,VISA,310.0
14641,EF,180.0
14654,VISA,445.0
14778,EF,400.0
14788,EF,240.0
14779,EF,360.0
14780,EF,440.0
14781,EF,540.0
14783,EF,635.0
14771,EF,760.0
14784,EF,870.0
14785,EF,440.0
14782,EF,290.0
14786,EF,1310.0
14787,EF,220.0
14773,EF,400.0
14742,EF,250.0
14745,EF,220.0
14747,EF,265.0
14746,EF,220.0
14748,VISA,585.0
14749,EF,230.0
14750,EF,300.0
14751,EF,270.0
14755,EF,505.0
14752,EF,180.0
14753,EF,540.0
14838,EF,210.0
14839,EF,440.0
14840,EF,310.0
14841,EF,200.0
14842,EF,460.0
14844,EF,400.0
14848,VISA,640.0
14852,VISA,560.0
14790,EF,500.0
14792,EF,180.0
14795,EF,210.0
14794,EF,340.0
14796,EF,170.0
14797,EF,440.0
14801,EF,670.0
14802,EF,400.0
14811,EF,350.0
14799,EF,500.0
14798,EF,310.0
14814,EF,330.0
14804,EF,490.0
14810,EF,480.0
14807,VISA,240.0
14808,EF,210.0
14812,EF,130.0
14809,EF,440.0
14813,EF,210.0
14815,EF,220.0
14817,EF,230.0
14820,EF,180.0
14816,EF,955.0
14816,VISA,1000.0
14806,EF,1100.0
14819,VISA,870.0
14805,EF,695.0
14822,EF,270.0
14818,EF,240.0
14821,EF,450.0
14824,EF,340.0
14826,EF,420.0
14827,EF,530.0
14828,EF,200.0
14833,EF,330.0
14832,VISA,180.0
14829,VISA,570.0
14831,VISA,415.0
14830,EF,540.0
14836,EF,180.0
14834,EF,370.0
14899,VISA,170.0
14900,EF,360.0
14901,EF,180.0
14902,EF,230.0
14903,EF,210.0
14904,EF,180.0
14906,EF,220.0
14905,EF,310.0
14907,MC,340.0
14907,VISA,170.0
14908,VISA,310.0
14893,EF,180.0
14895,EF,180.0
14894,EF,180.0
14897,VISA,430.0
14896,EF,210.0
14898,VISA,575.0
14909,EF,645.0
14912,EF,2080.0
14918,VISA,655.0
14919,EF,180.0
14920,VISA,350.0
14922,EF,740.0
14923,EF,210.0
14925,EF,270.0
14924,EF,220.0
14926,EF,180.0
14921,EF,210.0
14930,EF,320.0
14932,EF,360.0
14911,VISA,450.0
14913,EF,380.0
14916,VISA,225.0
14914,EF,660.0
14917,EF,210.0
14915,EF,280.0
14927,EF,480.0
14929,EF,230.0
14931,EF,1155.0
14928,EF,170.0
15161,EF,345.0
15158,EF,240.0
15139,EF,180.0
15153,EF,210.0
15154,EF,180.0
15163,EF,250.0
15164,EF,180.0
15165,EF,240.0
15167,EF,450.0
15168,EF,240.0
15166,EF,180.0
15171,EF,220.0
15170,EF,240.0
15173,EF,180.0
15176,EF,180.0
15178,EF,140.0
15177,EF,870.0
15179,EF,380.0
15181,EF,210.0
15183,VISA,240.0
15172,EF,1540.0
15174,VISA,355.0
15175,EF,220.0
15180,EF,410.0
15182,VISA,520.0
15184,EF,220.0
15188,EF,200.0
15188,VISA,190.0
15186,EF,910.0
15189,EF,170.0
15187,EF,210.0
15190,EF,300.0
15191,EF,240.0
15192,EF,250.0
15194,EF,240.0
15193,VISA,210.0
15195,EF,480.0
15197,EF,180.0
15196,EF,230.0
15201,EF,220.0
15200,VISA,660.0
15202,VISA,360.0
15204,EF,570.0
15205,EF,180.0
15213,EF,230.0
15215,EF,250.0
15214,EF,285.0
15216,EF,180.0
15217,EF,560.0
15220,EF,820.0
15222,EF,270.0
15225,EF,515.0
15229,EF,280.0
15227,EF,1070.0
15224,EF,1565.0
15228,VISA,500.0
15226,VISA,270.0
15198,EF,240.0
15207,VISA,240.0
15211,EF,610.0
15208,EF,140.0
15210,AMEX,150.0
15210,EF,150.0
15210,MC,150.0
15210,VISA,150.0
15209,EF,210.0
15212,EF,180.0
15221,VISA,480.0
15219,EF,210.0
15223,VISA,1360.0
15206,EF,220.0
15203,EF,220.0
15199,EF,220.0
15218,VISA,570.0
15231,EF,500.0
15233,EF,300.0
15232,EF,180.0
15239,VISA,265.0
15235,EF,310.0
15237,EF,180.0
15234,EF,480.0
15243,VISA,480.0
15242,VISA,490.0
15236,EF,310.0
15245,EF,600.0
15240,EF,240.0
15241,EF,240.0
15246,EF,580.0
15244,EF,910.0
15247,EF,240.0
15248,EF,210.0
15251,VISA,780.0
15250,EF,180.0
15252,EF,180.0
15253,EF,360.0
15254,EF,430.0
15257,EF,230.0
15255,VISA,440.0
15249,EF,690.0
15259,VISA,260.0
15256,EF,450.0
15260,EF,200.0
15258,EF,340.0
15261,EF,240.0
15266,EF,480.0
15267,EF,120.0
15262,EF,310.0
15263,EF,180.0
15264,EF,230.0
15265,EF,420.0
15273,VISA,715.0
15275,EF,400.0
15276,VISA,425.0
15271,EF,220.0
15274,VISA,180.0
15279,VISA,300.0
15272,EF,280.0
15269,EF,320.0
15270,EF,400.0
15277,EF,270.0
15278,EF,240.0
15280,EF,180.0
15281,EF,180.0
15238,EF,430.0
15268,EF,220.0
15285,MC,630.0
15282,EF,240.0
15283,EF,380.0
15284,EF,180.0
15287,EF,140.0
15291,EF,350.0
15290,VISA,370.0
15294,VISA,220.0
15292,EF,330.0
15293,EF,290.0
15303,EF,180.0
15310,EF,645.0
15309,VISA,360.0
15306,EF,375.0
15302,EF,830.0
15311,EF,720.0
15313,EF,430.0
15316,EF,970.0
15317,EF,140.0
15318,EF,200.0
15315,EF,240.0
15320,EF,350.0
15325,EF,535.0
15328,EF,415.0
15324,EF,410.0
15326,EF,560.0
15330,EF,270.0
15332,EF,760.0
15329,EF,240.0
15327,EF,300.0
15334,EF,320.0
15333,EF,210.0
15331,EF,400.0
15343,EF,240.0
15346,VISA,285.0
15348,EF,230.0
15347,EF,220.0
15295,EF,310.0
15296,EF,650.0
15298,EF,550.0
15301,EF,380.0
15307,VISA,460.0
15297,EF,270.0
15299,EF,0.0
15300,EF,580.0
15308,VISA,645.0
15304,VISA,130.0
15305,VISA,210.0
15321,EF,985.0
15323,EF,320.0
15335,EF,210.0
15336,EF,360.0
15338,EF,305.0
15337,EF,240.0
15339,MC,610.0
15340,EF,230.0
15288,EF,700.0
15289,VISA,380.0
15322,EF,630.0
15312,EF,390.0
15314,VISA,490.0
15319,VISA,830.0
15342,EF,900.0
15341,EF,0.0
15344,EF,225.0
15345,EF,180.0
15349,VISA,435.0
15351,EF,270.0
15352,EF,260.0
15353,EF,545.0
15354,EF,280.0
15357,EF,250.0
15355,EF,180.0
15356,EF,230.0
15358,VISA,410.0
15362,EF,290.0
15360,EF,570.0
15361,EF,485.0
15363,EF,600.0
15359,VISA,340.0
15365,VISA,240.0
15369,VISA,360.0
15370,EF,480.0
15372,VISA,325.0
15376,EF,210.0
15377,EF,285.0
15373,EF,245.0
15366,EF,180.0
15367,EF,90.0
15368,EF,240.0
15374,EF,240.0
15375,EF,240.0
15371,EF,200.0
15371,VISA,100.0
15379,VISA,215.0
15380,VISA,80.0
15381,EF,180.0
15384,VISA,560.0
15382,EF,240.0
15383,EF,270.0
15386,EF,200.0
15387,VISA,210.0
15385,EF,965.0
15388,EF,330.0
15394,EF,380.0
15392,EF,260.0
15393,EF,220.0
15391,EF,240.0
15390,EF,180.0
15403,VISA,270.0
15402,EF,240.0
15405,VISA,690.0
15404,EF,180.0
15406,EF,340.0
15407,EF,330.0
15409,EF,705.0
15411,EF,570.0
15396,EF,965.0
15397,VISA,695.0
15398,EF,495.0
15395,EF,180.0
15399,EF,220.0
15400,VISA,230.0
15401,EF,180.0
15410,EF,435.0
15408,EF,220.0
15532,VISA,240.0
15533,EF,840.0
15531,EF,250.0
15535,EF,220.0
15536,EF,120.0
15539,EF,180.0
15538,VISA,320.0
15537,EF,230.0
15540,EF,350.0
15419,EF,475.0
15422,EF,335.0
15427,EF,210.0
15429,VISA,545.0
15446,EF,305.0
15449,EF,1235.0
15449,VISA,200.0
15456,EF,240.0
15457,EF,415.0
15437,EF,280.0
15458,VISA,700.0
15445,EF,275.0
15439,EF,470.0
15438,EF,370.0
15442,EF,180.0
15452,EF,430.0
15443,EF,180.0
15450,VISA,710.0
15441,VISA,310.0
15461,EF,230.0
15447,EF,720.0
15459,VISA,420.0
15451,EF,240.0
15454,EF,740.0
15463,EF,370.0
15462,EF,775.0
15462,VISA,265.0
15428,EF,210.0
15430,EF,270.0
15432,EF,260.0
15436,VISA,210.0
15434,EF,580.0
15431,EF,240.0
15433,EF,270.0
15444,EF,220.0
15440,EF,210.0
15416,EF,250.0
15418,EF,300.0
15420,EF,270.0
15421,EF,490.0
15423,VISA,480.0
15424,EF,435.0
15425,VISA,420.0
15426,EF,980.0
15413,EF,170.0
15414,EF,540.0
15415,EF,180.0
15417,VISA,180.0
15464,EF,290.0
15460,EF,585.0
15453,EF,180.0
15455,EF,240.0
15448,EF,1180.0
15435,VISA,220.0
15465,VISA,475.0
15472,VISA,350.0
15468,EF,220.0
15474,EF,320.0
15469,EF,300.0
15470,EF,210.0
15477,VISA,360.0
15471,EF,370.0
15476,VISA,180.0
15473,EF,610.0
15475,EF,230.0
15481,EF,455.0
15483,EF,380.0
15480,VISA,605.0
15495,EF,130.0
15494,EF,550.0
15496,EF,240.0
15497,EF,230.0
15498,EF,210.0
15499,EF,180.0
15500,EF,230.0
15502,EF,330.0
15506,EF,220.0
15504,EF,220.0
15507,EF,280.0
15508,EF,620.0
15511,EF,210.0
15512,EF,240.0
15513,EF,220.0
15509,EF,240.0
15510,EF,130.0
15514,EF,180.0
15515,EF,330.0
15516,VISA,210.0
15482,VISA,230.0
15484,VISA,945.0
15485,EF,495.0
15486,EF,370.0
15488,VISA,620.0
15489,EF,435.0
15487,EF,250.0
15490,VISA,430.0
15491,EF,410.0
15492,EF,205.0
15493,EF,250.0
15501,EF,250.0
15503,EF,280.0
15467,VISA,560.0
15478,EF,725.0
15479,EF,260.0
15519,EF,325.0
15517,EF,180.0
15518,EF,350.0
15522,VISA,310.0
15524,EF,180.0
15527,EF,180.0
15528,EF,230.0
15525,EF,720.0
15505,EF,230.0
15526,EF,265.0
15521,EF,380.0
15529,VISA,360.0
15520,VISA,275.0
15523,EF,740.0
15541,EF,390.0
15542,EF,350.0
15543,VISA,410.0
15547,EF,180.0
15544,EF,1400.0
15546,EF,500.0
15546,VISA,470.0
15548,VISA,720.0
15549,EF,285.0
15550,EF,180.0
15551,EF,180.0
15558,EF,595.0
15553,EF,360.0
15554,EF,240.0
15556,VISA,345.0
15555,VISA,605.0
15563,EF,210.0
15566,EF,240.0
15568,EF,1020.0
15565,EF,580.0
15570,EF,645.0
15571,EF,240.0
15572,EF,730.0
15580,VISA,460.0
15587,EF,485.0
15581,EF,240.0
15590,EF,240.0
15591,EF,240.0
15585,EF,220.0
15588,EF,250.0
15593,EF,375.0
15592,EF,220.0
15586,EF,340.0
15586,MC,470.0
15583,EF,815.0
15534,EF,210.0
15575,EF,395.0
15573,EF,240.0
15574,EF,230.0
15552,VISA,240.0
15557,VISA,350.0
15584,EF,180.0
15582,EF,1470.0
15561,EF,580.0
15562,EF,180.0
15559,EF,310.0
15560,EF,440.0
15567,EF,210.0
15569,EF,295.0
15577,EF,0.0
15576,VISA,230.0
15579,EF,550.0
15578,VISA,240.0
15545,EF,405.0
15594,EF,920.0
15595,EF,380.0
15673,VISA,110.0
15676,EF,480.0
15675,EF,250.0
15679,EF,370.0
15691,EF,240.0
15690,EF,1.0
15690,VISA,479.0
15694,VISA,505.0
15692,EF,270.0
15693,EF,230.0
15697,VISA,325.0
15695,MC,150.0
15695,VISA,150.0
15689,VISA,640.0
15698,VISA,445.0
15674,VISA,555.0
15678,EF,700.0
15682,VISA,315.0
15685,EF,370.0
15684,EF,655.0
15683,EF,440.0
15687,VISA,455.0
15688,EF,510.0
15696,EF,565.0
15696,VISA,600.0
15677,EF,180.0
15680,EF,180.0
15681,EF,270.0
15686,EF,375.0
15703,EF,265.0
15705,EF,300.0
15704,VISA,180.0
15706,VISA,505.0
15719,EF,220.0
15720,EF,490.0
15728,EF,775.0
15731,EF,595.0
15721,EF,240.0
15722,VISA,350.0
15729,EF,270.0
15733,VISA,535.0
15727,EF,720.0
15736,EF,440.0
15732,EF,495.0
15724,VISA,180.0
15726,EF,720.0
15723,EF,220.0
15725,EF,240.0
15737,EF,425.0
15738,EF,180.0
15746,VISA,210.0
15744,EF,370.0
15747,EF,230.0
15700,EF,310.0
15701,EF,180.0
15716,EF,435.0
15712,EF,600.0
15718,VISA,170.0
15714,EF,180.0
15715,VISA,570.0
15702,VISA,440.0
15707,VISA,570.0
15709,EF,240.0
15708,EF,240.0
15710,EF,270.0
15711,EF,210.0
15713,EF,420.0
15717,EF,180.0
15730,EF,210.0
15735,EF,210.0
15739,VISA,220.0
15740,EF,200.0
15743,EF,280.0
15748,VISA,625.0
15742,EF,210.0
15741,VISA,510.0
15745,EF,780.0
15752,EF,450.0
15753,EF,360.0
15754,EF,480.0
15755,VISA,180.0
15759,EF,2880.0
15762,VISA,370.0
15763,VISA,375.0
15769,EF,580.0
15765,EF,270.0
15766,EF,420.0
15767,EF,240.0
15602,EF,180.0
15604,EF,505.0
15601,EF,970.0
15605,VISA,960.0
15606,EF,220.0
15603,EF,530.0
15607,VISA,1435.0
15611,VISA,240.0
15613,VISA,270.0
15610,EF,220.0
15608,EF,680.0
15609,EF,430.0
15615,EF,180.0
15616,EF,310.0
15612,EF,360.0
15617,EF,220.0
15620,EF,655.0
15618,EF,180.0
15619,EF,290.0
15614,EF,310.0
15629,VISA,180.0
15626,EF,210.0
15627,VISA,210.0
15628,EF,220.0
15630,EF,340.0
15634,VISA,510.0
15624,EF,990.0
15623,EF,440.0
15622,EF,270.0
15635,EF,390.0
15597,EF,180.0
15598,EF,360.0
15599,EF,1010.0
15600,VISA,230.0
15625,EF,690.0
15631,VISA,210.0
15633,EF,330.0
15632,EF,200.0
15621,EF,210.0
15637,VISA,370.0
15642,EF,230.0
15647,EF,320.0
15648,EF,180.0
15649,EF,210.0
15646,EF,330.0
15646,VISA,420.0
15640,EF,210.0
15651,VISA,70.0
15643,EF,390.0
15644,VISA,470.0
15645,EF,180.0
15638,EF,320.0
15639,EF,210.0
15641,VISA,180.0
15660,EF,90.0
15659,EF,230.0
15661,EF,240.0
15662,VISA,180.0
15663,EF,420.0
15664,EF,200.0
15669,EF,420.0
15667,EF,560.0
15658,EF,340.0
15668,EF,140.0
15665,EF,390.0
15666,EF,350.0
15670,EF,210.0
15656,EF,240.0
15657,VISA,1215.0
15653,EF,250.0
15655,VISA,140.0
15654,VISA,270.0
15671,EF,350.0
15824,EF,220.0
15826,EF,400.0
15836,MC,1265.0
15844,EF,410.0
15837,EF,450.0
15840,EF,420.0
15841,EF,310.0
15839,EF,280.0
15845,VISA,600.0
15855,VISA,150.0
15857,EF,230.0
15856,EF,240.0
15860,VISA,630.0
15858,EF,230.0
15859,EF,360.0
15861,EF,180.0
15866,EF,360.0
15862,EF,180.0
15864,EF,350.0
15868,VISA,180.0
15870,EF,270.0
15873,VISA,240.0
15874,EF,220.0
15875,EF,290.0
15817,EF,130.0
15816,EF,440.0
15818,EF,210.0
15819,EF,360.0
15820,VISA,475.0
15821,EF,750.0
15822,EF,390.0
15825,EF,10.0
15825,VISA,340.0
15823,EF,240.0
15842,EF,480.0
15843,EF,340.0
15848,EF,645.0
15851,EF,300.0
15846,EF,310.0
15847,EF,440.0
15849,VISA,390.0
15850,VISA,240.0
15867,EF,230.0
15863,VISA,1360.0
15869,EF,380.0
15865,EF,390.0
15871,EF,460.0
15872,EF,400.0
15831,EF,390.0
15829,EF,240.0
15828,EF,390.0
15833,EF,350.0
15827,EF,275.0
15838,EF,605.0
15832,EF,360.0
15830,EF,230.0
15834,EF,480.0
15835,VISA,585.0
10808,EF,190.0
10807,EF,0.0
10811,VISA,340.0
10810,EF,440.0
10813,EF,355.0
10814,EF,985.0
10817,EF,470.0
10818,EF,210.0
10827,EF,345.0
10826,EF,420.0
10831,EF,405.0
10830,VISA,345.0
10829,EF,210.0
10828,EF,420.0
10836,EF,250.0
10834,EF,240.0
10833,EF,300.0
10832,EF,1020.0
10809,EF,130.0
10822,EF,210.0
10819,EF,340.0
10823,EF,210.0
10835,VISA,325.0
10820,VISA,360.0
10821,VISA,240.0
10824,EF,240.0
10825,VISA,180.0
10812,EF,490.0
10815,VISA,430.0
10816,EF,180.0
10875,VISA,650.0
10876,EF,410.0
10878,VISA,410.0
10877,EF,570.0
10880,EF,210.0
10879,EF,360.0
10886,VISA,475.0
10884,EF,240.0
10881,EF,180.0
10893,EF,290.0
10889,EF,380.0
10891,EF,210.0
10895,EF,230.0
10882,EF,210.0
10883,EF,340.0
10885,EF,520.0
10899,EF,705.0
10890,EF,510.0
10888,VISA,515.0
10901,EF,260.0
10906,EF,670.0
10908,EF,465.0
10907,EF,200.0
10903,VISA,460.0
10892,MC,300.0
10892,VISA,110.0
10918,EF,390.0
10922,VISA,370.0
10928,EF,610.0
10920,VISA,780.0
10919,EF,340.0
10927,EF,565.0
10921,EF,640.0
10926,EF,335.0
10924,EF,210.0
10923,EF,230.0
10932,EF,370.0
10933,VISA,410.0
10929,EF,420.0
10930,EF,180.0
10935,EF,930.0
10934,VISA,425.0
10931,VISA,235.0
10938,EF,415.0
10898,EF,180.0
10897,VISA,615.0
10896,EF,270.0
10887,EF,350.0
10894,EF,380.0
10902,EF,695.0
10904,EF,130.0
10905,VISA,230.0
10900,VISA,240.0
10909,EF,690.0
10910,EF,320.0
10913,VISA,1020.0
10914,EF,210.0
10916,EF,180.0
10917,EF,260.0
10936,EF,240.0
10937,EF,230.0
10874,EF,260.0
10911,EF,240.0
10912,EF,180.0
10915,EF,940.0
10925,VISA,775.0
10945,VISA,180.0
10941,EF,130.0
10944,EF,550.0
10942,EF,310.0
10943,EF,570.0
10946,EF,480.0
10950,EF,220.0
10949,EF,260.0
10952,EF,240.0
10956,EF,360.0
10971,VISA,535.0
10970,VISA,885.0
10967,EF,240.0
10968,EF,340.0
10969,EF,230.0
10972,EF,210.0
10973,VISA,580.0
10974,VISA,450.0
10977,VISA,490.0
10975,EF,645.0
10976,EF,210.0
10979,EF,470.0
10980,EF,445.0
10981,VISA,240.0
10982,EF,240.0
10978,VISA,380.0
10983,EF,315.0
10985,EF,210.0
10984,VISA,310.0
10988,EF,210.0
10990,EF,220.0
10989,EF,350.0
10993,VISA,810.0
10992,VISA,340.0
10994,EF,260.0
10991,EF,1375.0
10995,EF,360.0
10996,EF,430.0
10954,EF,650.0
10957,EF,210.0
10953,EF,180.0
10955,EF,220.0
10958,EF,760.0
10940,VISA,360.0
10839,EF,340.0
10838,EF,490.0
10842,VISA,420.0
10844,VISA,210.0
10843,EF,260.0
10846,EF,420.0
10845,EF,180.0
10848,EF,285.0
10847,EF,180.0
10849,EF,310.0
10852,EF,240.0
10853,EF,530.0
10855,EF,590.0
10856,EF,230.0
10861,VISA,890.0
10869,EF,210.0
10858,EF,360.0
10857,EF,765.0
10860,EF,310.0
10862,EF,240.0
10859,EF,250.0
10865,VISA,315.0
10863,EF,290.0
10864,EF,180.0
10868,VISA,240.0
10867,EF,470.0
10866,VISA,500.0
10854,EF,210.0
10850,EF,210.0
10851,EF,240.0
10841,VISA,335.0
10840,VISA,470.0
10872,EF,580.0
10870,EF,990.0
10871,EF,650.0
10948,VISA,1325.0
10951,VISA,250.0
10947,EF,480.0
10960,EF,570.0
10963,EF,191.0
10963,VISA,234.0
10962,EF,230.0
10961,EF,480.0
10965,VISA,380.0
10964,EF,755.0
10966,EF,220.0
10959,EF,630.0
10986,VISA,230.0
10987,VISA,565.0
11042,EF,50.0
11044,EF,170.0
11043,EF,210.0
11045,VISA,625.0
11046,EF,130.0
11048,EF,180.0
11050,EF,520.0
11052,EF,320.0
11055,EF,455.0
