folio,fecha,nopersonas,cambio,descuento,idcliente,tipodeservicio,total,efectivo,tarjeta,totalalimentos,totalbebidas
9469,2018-10-02 21:20:56.000,1,60.0,0.0,001624,2,440.0,440.0,0.0,353.4483,0.0
9470,2018-10-02 21:35:08.000,1,40.0,0.0,000168,2,460.0,460.0,0.0,396.5517,0.0
9471,2018-10-02 22:13:59.000,2,65.0,0.0,,1,435.0,435.0,0.0,206.8966,168.1034
9472,2018-10-02 22:34:55.000,1,0.0,0.0,,1,925.0,725.0,200.0,525.8621,271.5517
9474,2018-10-03 14:06:32.000,1,0.0,0.0,001508,2,230.0,230.0,0.0,198.2759,0.0
9475,2018-10-03 18:52:24.000,1,70.0,0.0,001664,2,230.0,230.0,0.0,198.2759,0.0
9476,2018-10-03 19:23:36.000,1,60.0,0.0,000387,2,240.0,240.0,0.0,206.8966,0.0
9477,2018-10-03 19:31:47.000,1,0.0,0.0,002434,2,200.0,200.0,0.0,172.4138,0.0
9478,2018-10-03 19:45:15.000,1,70.0,0.0,001474,2,230.0,230.0,0.0,172.4138,0.0
9479,2018-10-03 19:48:36.000,1,0.0,0.0,002435,2,250.0,0.0,275.0,0.0,0.0
9480,2018-10-03 19:50:58.000,1,30.0,0.0,002436,2,170.0,170.0,0.0,146.5517,0.0
9481,2018-10-03 19:52:46.000,1,0.0,0.0,001508,2,220.0,220.0,0.0,189.6552,0.0
9482,2018-10-03 19:59:34.000,1,50.0,0.0,001508,2,350.0,350.0,0.0,301.7241,0.0
9483,2018-10-03 20:34:26.000,1,0.0,0.0,000329,2,410.0,0.0,471.5,250.0,103.4483
9484,2018-10-03 20:34:43.000,1,110.0,0.0,000343,2,390.0,390.0,0.0,293.1034,43.1034
9485,2018-10-03 20:45:47.000,2,0.0,0.0,,1,245.0,0.0,269.5,172.4138,38.7931
9486,2018-10-03 20:47:03.000,1,0.0,0.0,               ,3,270.0,270.0,0.0,232.7586,0.0
9487,2018-10-03 20:52:43.000,1,40.0,0.0,001166,2,260.0,260.0,0.0,198.2759,0.0
9488,2018-10-03 20:57:44.000,1,0.0,0.0,002437,2,210.0,0.0,0.0,181.0345,0.0
9489,2018-10-03 21:12:36.000,3,75.0,0.0,,1,325.0,325.0,0.0,0.0,64.6552
9490,2018-10-03 22:06:58.000,2,0.0,0.0,,1,425.0,425.0,0.0,310.3448,56.0345
9492,2018-10-04 14:14:43.000,1,0.0,0.0,               ,3,170.0,0.0,170.0,146.5517,0.0
9493,2018-10-04 14:24:48.000,1,260.0,0.0,001508,2,740.0,740.0,0.0,637.931,0.0
9494,2018-10-04 15:00:00.000,4,0.0,0.0,,1,670.0,0.0,737.0,456.8966,120.6897
9495,2018-10-04 15:30:04.000,1,80.0,0.0,001508,2,120.0,120.0,0.0,103.4483,0.0
9496,2018-10-04 18:08:34.000,2,0.0,0.0,,1,440.0,0.0,484.0,336.2069,43.1034
9497,2018-10-04 18:47:43.000,1,0.0,0.0,001508,2,230.0,230.0,0.0,198.2759,0.0
9498,2018-10-04 19:12:10.000,1,0.0,0.0,001666,2,200.0,200.0,0.0,146.5517,0.0
9499,2018-10-04 19:48:12.000,3,0.0,0.0,,1,1225.0,1225.0,0.0,379.3103,676.7241
9500,2018-10-04 20:13:33.000,4,0.0,0.0,,1,370.0,370.0,0.0,224.1379,94.8276
9501,2018-10-04 20:59:23.000,1,0.0,0.0,001508,2,220.0,220.0,0.0,189.6552,0.0
9502,2018-10-04 21:12:26.000,1,0.0,0.0,001508,2,200.0,0.0,220.0,172.4138,0.0
9503,2018-10-04 21:26:06.000,2,105.0,0.0,,1,395.0,395.0,0.0,250.0,90.5172
9504,2018-10-04 21:55:31.000,1,150.0,0.0,001338,2,250.0,250.0,0.0,215.5172,0.0
9505,2018-10-04 22:14:12.000,1,30.0,0.0,001508,2,170.0,170.0,0.0,146.5517,0.0
9506,2018-10-04 22:17:15.000,5,0.0,0.0,,1,870.0,870.0,0.0,508.6207,241.3793
9508,2018-10-05 14:30:47.000,1,0.0,0.0,               ,3,300.0,300.0,0.0,258.6207,0.0
9509,2018-10-05 14:46:22.000,1,20.0,0.0,000872,2,480.0,480.0,0.0,413.7931,0.0
9510,2018-10-05 14:56:12.000,1,0.0,0.0,001999,2,435.0,0.0,435.0,375.0,0.0
9511,2018-10-05 15:05:04.000,4,0.0,0.0,,1,870.0,78.0,813.3,616.3793,133.6207
9512,2018-10-05 15:16:17.000,1,90.0,0.0,002236,2,210.0,210.0,0.0,181.0345,0.0
9513,2018-10-05 15:36:15.000,3,35.0,0.0,,1,265.0,265.0,0.0,146.5517,81.8966
9514,2018-10-05 15:42:48.000,1,0.0,0.0,001508,2,290.0,0.0,290.0,172.4138,77.5862
9515,2018-10-05 15:53:16.000,2,195.0,0.0,,1,305.0,305.0,0.0,172.4138,90.5172
9516,2018-10-05 16:50:45.000,1,195.0,0.0,000023,2,805.0,805.0,0.0,693.9655,0.0
9517,2018-10-05 16:58:00.000,8,0.0,0.0,,1,690.0,0.0,759.0,327.5862,267.2414
9518,2018-10-05 17:00:37.000,2,0.0,0.0,,1,385.0,0.0,423.5,250.0,81.8966
9519,2018-10-05 20:14:32.000,1,290.0,0.0,000102,2,210.0,210.0,0.0,181.0345,0.0
9520,2018-10-05 20:15:34.000,1,265.0,0.0,000203,2,235.0,235.0,0.0,181.0345,21.5517
9521,2018-10-05 20:19:16.000,1,150.0,0.0,000836,2,350.0,350.0,0.0,301.7241,0.0
9522,2018-10-05 20:20:22.000,1,240.0,0.0,000138,2,260.0,260.0,0.0,198.2759,0.0
9523,2018-10-05 20:21:04.000,1,5.0,0.0,000357,2,195.0,195.0,0.0,168.1034,0.0
9524,2018-10-05 20:22:26.000,1,330.0,0.0,000131,2,170.0,170.0,0.0,146.5517,0.0
9525,2018-10-05 20:25:52.000,1,270.0,0.0,000629,2,230.0,230.0,0.0,198.2759,0.0
9526,2018-10-05 20:27:15.000,1,260.0,0.0,002438,2,240.0,240.0,0.0,181.0345,0.0
9527,2018-10-05 20:31:33.000,1,270.0,0.0,001073,2,230.0,230.0,0.0,198.2759,0.0
9528,2018-10-05 20:32:09.000,1,330.0,0.0,000251,2,170.0,170.0,0.0,146.5517,0.0
9529,2018-10-05 20:33:39.000,1,140.0,0.0,000430,2,360.0,360.0,0.0,310.3448,0.0
9530,2018-10-05 20:33:55.000,1,250.0,0.0,000165,2,250.0,250.0,0.0,215.5172,0.0
9531,2018-10-05 20:43:10.000,1,290.0,0.0,               ,3,210.0,210.0,0.0,181.0345,0.0
9532,2018-10-05 20:43:58.000,1,30.0,0.0,               ,3,220.0,220.0,0.0,146.5517,43.1034
9533,2018-10-05 20:44:53.000,1,290.0,0.0,000593,2,210.0,210.0,0.0,181.0345,0.0
9534,2018-10-05 20:48:17.000,1,240.0,0.0,000259,2,260.0,260.0,0.0,224.1379,0.0
9535,2018-10-05 20:50:45.000,1,290.0,0.0,002110,2,210.0,210.0,0.0,181.0345,0.0
9536,2018-10-05 20:51:27.000,1,30.0,0.0,001795,2,170.0,170.0,0.0,146.5517,0.0
9537,2018-10-05 20:52:46.000,1,60.0,0.0,000382,2,440.0,440.0,0.0,379.3103,0.0
9538,2018-10-05 20:57:43.000,1,290.0,0.0,002439,2,210.0,210.0,0.0,181.0345,0.0
9539,2018-10-05 21:03:02.000,1,90.0,0.0,001436,2,210.0,210.0,0.0,181.0345,0.0
9540,2018-10-05 21:05:25.000,1,105.0,0.0,000395,2,195.0,195.0,0.0,168.1034,0.0
9541,2018-10-05 21:06:14.000,1,20.0,0.0,               ,3,230.0,230.0,0.0,198.2759,0.0
9542,2018-10-05 21:06:47.000,1,30.0,0.0,000724,2,170.0,170.0,0.0,146.5517,0.0
9543,2018-10-05 21:07:59.000,1,260.0,0.0,001508,2,240.0,240.0,0.0,206.8966,0.0
9544,2018-10-05 21:08:59.000,1,0.0,0.0,000204,2,170.0,0.0,170.0,146.5517,0.0
9545,2018-10-05 21:10:02.000,1,0.0,0.0,002440,2,240.0,240.0,0.0,181.0345,0.0
9546,2018-10-05 21:13:00.000,1,0.0,0.0,001508,2,260.0,0.0,260.0,224.1379,0.0
9547,2018-10-05 21:27:05.000,1,20.0,0.0,               ,3,230.0,230.0,0.0,198.2759,0.0
9548,2018-10-05 21:40:56.000,1,50.0,0.0,000050,2,550.0,550.0,0.0,474.1379,0.0
9549,2018-10-05 21:44:44.000,1,0.0,0.0,002441,2,230.0,0.0,230.0,198.2759,0.0
9550,2018-10-05 21:47:47.000,3,150.0,0.0,,1,350.0,350.0,0.0,206.8966,94.8276
9551,2018-10-05 21:51:32.000,1,0.0,0.0,002442,2,210.0,210.0,0.0,181.0345,0.0
9552,2018-10-05 21:56:03.000,5,20.0,0.0,,1,980.0,980.0,0.0,521.5517,323.2759
9553,2018-10-05 22:04:59.000,1,0.0,0.0,001622,2,210.0,210.0,0.0,181.0345,0.0
9554,2018-10-05 22:09:01.000,1,240.0,0.0,001362,2,260.0,260.0,0.0,181.0345,43.1034
9555,2018-10-05 22:11:20.000,2,230.0,0.0,,1,270.0,270.0,0.0,146.5517,86.2069
9556,2018-10-05 22:13:12.000,1,0.0,0.0,001999,2,330.0,0.0,330.0,284.4828,0.0
9557,2018-10-05 22:23:36.000,1,240.0,0.0,001013,2,260.0,260.0,0.0,198.2759,0.0
9558,2018-10-05 22:47:56.000,1,0.0,0.0,001508,2,300.0,0.0,330.0,232.7586,25.8621
9559,2018-10-05 22:51:48.000,2,0.0,0.0,,1,645.0,645.0,0.0,275.8621,280.1724
9560,2018-10-05 23:22:05.000,2,145.0,0.0,,1,355.0,355.0,0.0,224.1379,81.8966
9561,2018-10-05 23:47:08.000,2,0.0,0.0,,1,220.0,220.0,0.0,146.5517,43.1034
9563,2018-10-06 13:44:13.000,1,30.0,0.0,000250,2,170.0,170.0,0.0,146.5517,0.0
9564,2018-10-06 13:45:11.000,1,140.0,0.0,002443,2,360.0,360.0,0.0,284.4828,0.0
9565,2018-10-06 13:47:13.000,1,0.0,0.0,               ,3,360.0,360.0,0.0,310.3448,0.0
9566,2018-10-06 13:48:07.000,1,0.0,0.0,               ,3,25.0,25.0,0.0,0.0,21.5517
9567,2018-10-06 14:21:58.000,2,45.0,0.0,,1,455.0,455.0,0.0,301.7241,90.5172
9568,2018-10-06 14:27:41.000,2,0.0,0.0,,1,370.0,400.0,0.0,232.7586,86.2069
9569,2018-10-06 14:46:24.000,1,30.0,0.0,               ,3,170.0,170.0,0.0,146.5517,0.0
9570,2018-10-06 14:54:06.000,1,5.0,0.0,002349,2,195.0,195.0,0.0,168.1034,0.0
9571,2018-10-06 15:03:18.000,1,5.0,0.0,               ,3,195.0,195.0,0.0,168.1034,0.0
9572,2018-10-06 15:07:54.000,1,200.0,0.0,000235,2,300.0,300.0,0.0,258.6207,0.0
9573,2018-10-06 15:09:19.000,1,90.0,0.0,001399,2,210.0,210.0,0.0,181.0345,0.0
9574,2018-10-06 15:14:14.000,1,330.0,0.0,000200,2,170.0,170.0,0.0,146.5517,0.0
9575,2018-10-06 15:17:51.000,1,140.0,0.0,001006,2,360.0,360.0,0.0,310.3448,0.0
9576,2018-10-06 15:20:28.000,1,0.0,0.0,001508,2,480.0,480.0,0.0,413.7931,0.0
9577,2018-10-06 15:25:06.000,1,0.0,0.0,002444,2,195.0,195.0,0.0,168.1034,0.0
9578,2018-10-06 15:42:24.000,1,180.0,0.0,000058,2,320.0,320.0,0.0,275.8621,0.0
9579,2018-10-06 15:45:12.000,1,0.0,0.0,000262,2,210.0,210.0,0.0,181.0345,0.0
9580,2018-10-06 15:55:20.000,2,0.0,0.0,,1,410.0,0.0,471.5,267.2414,86.2069
9581,2018-10-06 16:07:48.000,1,0.0,0.0,000262,2,170.0,170.0,0.0,146.5517,0.0
9582,2018-10-06 16:15:21.000,1,170.0,0.0,001442,2,330.0,330.0,0.0,284.4828,0.0
9583,2018-10-06 16:37:31.000,4,0.0,0.0,,1,870.0,0.0,957.0,581.8966,168.1034
9584,2018-10-06 16:42:13.000,1,15.0,0.0,001508,2,485.0,485.0,0.0,418.1034,0.0
9585,2018-10-06 17:06:17.000,1,30.0,0.0,002445,2,170.0,170.0,0.0,146.5517,0.0
9586,2018-10-06 17:07:54.000,1,160.0,0.0,002312,2,340.0,340.0,0.0,293.1034,0.0
9587,2018-10-06 17:09:03.000,1,30.0,0.0,001508,2,170.0,170.0,0.0,146.5517,0.0
9588,2018-10-06 17:10:42.000,1,30.0,0.0,002087,2,970.0,970.0,0.0,836.2069,0.0
9589,2018-10-06 17:16:16.000,1,90.0,0.0,002200,2,410.0,410.0,0.0,327.5862,0.0
9590,2018-10-06 17:25:35.000,1,70.0,0.0,000750,2,430.0,430.0,0.0,370.6897,0.0
9591,2018-10-06 17:29:17.000,1,30.0,0.0,001076,2,370.0,370.0,0.0,318.9655,0.0
9592,2018-10-06 17:40:17.000,3,0.0,0.0,,1,275.0,275.0,0.0,146.5517,90.5172
9593,2018-10-06 18:30:04.000,1,10.0,0.0,000052,2,590.0,590.0,0.0,508.6207,0.0
9594,2018-10-06 19:22:28.000,1,120.0,0.0,002447,2,380.0,380.0,0.0,327.5862,0.0
9595,2018-10-06 19:24:15.000,1,0.0,0.0,002448,2,170.0,170.0,0.0,146.5517,0.0
9596,2018-10-06 19:27:17.000,3,0.0,0.0,,1,435.0,0.0,435.0,301.7241,73.2759
9597,2018-10-06 19:39:26.000,1,290.0,0.0,002425,2,210.0,210.0,0.0,181.0345,0.0
9598,2018-10-06 19:52:16.000,1,290.0,0.0,000074,2,210.0,210.0,0.0,181.0345,0.0
9599,2018-10-06 19:56:02.000,1,270.0,0.0,002449,2,230.0,230.0,0.0,198.2759,0.0
9600,2018-10-06 20:02:35.000,1,30.0,0.0,002406,2,170.0,170.0,0.0,146.5517,0.0
9601,2018-10-06 20:03:33.000,1,170.0,0.0,001508,2,230.0,230.0,0.0,198.2759,0.0
9602,2018-10-06 20:17:10.000,1,0.0,0.0,002450,2,580.0,0.0,580.0,500.0,0.0
9603,2018-10-06 20:25:49.000,1,0.0,0.0,000436,2,200.0,200.0,0.0,172.4138,0.0
9604,2018-10-06 20:29:16.000,2,0.0,0.0,,1,515.0,0.0,566.5,267.2414,176.7241
9605,2018-10-06 20:31:16.000,1,275.0,0.0,000232,2,225.0,225.0,0.0,168.1034,0.0
9606,2018-10-06 20:37:56.000,1,0.0,0.0,000177,2,210.0,210.0,0.0,181.0345,0.0
9607,2018-10-06 20:39:03.000,1,0.0,0.0,002451,2,420.0,420.0,0.0,362.069,0.0
9608,2018-10-06 20:40:10.000,2,0.0,0.0,,1,300.0,0.0,330.0,198.2759,60.3448
9609,2018-10-06 20:40:51.000,1,100.0,0.0,000138,2,400.0,400.0,0.0,344.8276,0.0
9610,2018-10-06 20:43:36.000,1,280.0,0.0,001648,2,220.0,220.0,0.0,189.6552,0.0
9611,2018-10-06 20:45:17.000,1,120.0,0.0,000170,2,380.0,380.0,0.0,327.5862,0.0
9612,2018-10-06 20:49:33.000,1,400.0,0.0,002172,2,600.0,600.0,0.0,517.2414,0.0
9613,2018-10-06 20:52:17.000,1,300.0,0.0,000193,2,200.0,200.0,0.0,172.4138,0.0
9614,2018-10-06 20:55:45.000,1,60.0,0.0,002452,2,440.0,440.0,0.0,379.3103,0.0
9615,2018-10-06 20:58:19.000,1,330.0,0.0,002453,2,170.0,170.0,0.0,146.5517,0.0
9616,2018-10-06 21:02:08.000,1,0.0,0.0,002454,2,230.0,230.0,0.0,198.2759,0.0
9617,2018-10-06 21:05:35.000,1,0.0,0.0,001507,2,230.0,230.0,0.0,198.2759,0.0
9618,2018-10-06 21:30:48.000,1,0.0,0.0,               ,3,230.0,0.0,230.0,198.2759,0.0
9619,2018-10-06 21:31:00.000,2,55.0,0.0,,1,445.0,445.0,0.0,284.4828,99.1379
9620,2018-10-06 21:32:22.000,2,0.0,0.0,,1,475.0,0.0,522.5,318.9655,90.5172
9621,2018-10-06 21:40:19.000,1,70.0,0.0,002455,2,430.0,430.0,0.0,370.6897,0.0
9622,2018-10-06 21:40:47.000,1,120.0,0.0,002456,2,380.0,380.0,0.0,327.5862,0.0
9623,2018-10-06 21:45:29.000,1,0.0,0.0,001283,2,200.0,200.0,0.0,172.4138,0.0
9624,2018-10-06 21:48:42.000,1,0.0,0.0,001475,2,230.0,230.0,0.0,198.2759,0.0
9625,2018-10-06 21:57:21.000,1,320.0,0.0,000262,2,1180.0,1180.0,0.0,1017.2414,0.0
9626,2018-10-06 22:07:25.000,1,0.0,0.0,000259,2,500.0,500.0,0.0,431.0345,0.0
9627,2018-10-06 22:08:59.000,6,230.0,0.0,,1,770.0,770.0,0.0,456.8966,206.8966
9628,2018-10-06 22:18:16.000,1,40.0,0.0,002457,2,210.0,210.0,0.0,181.0345,0.0
9629,2018-10-06 22:18:47.000,1,0.0,0.0,000757,2,170.0,0.0,187.0,146.5517,0.0
9630,2018-10-06 22:32:15.000,1,5.0,0.0,000630,2,195.0,195.0,0.0,168.1034,0.0
9631,2018-10-06 22:34:06.000,2,0.0,0.0,,1,425.0,0.0,467.5,275.8621,90.5172
9632,2018-10-06 22:36:57.000,1,5.0,0.0,002458,2,410.0,195.0,215.0,327.5862,0.0
9633,2018-10-06 22:51:10.000,3,60.0,0.0,,1,640.0,640.0,0.0,344.8276,206.8966
9634,2018-10-06 23:17:17.000,1,330.0,0.0,002459,2,170.0,170.0,0.0,146.5517,0.0
9635,2018-10-06 23:37:36.000,4,60.0,0.0,,1,540.0,540.0,0.0,366.3793,99.1379
9636,2018-10-06 23:38:34.000,2,220.0,0.0,,1,280.0,280.0,0.0,198.2759,43.1034
9638,2018-10-07 13:23:29.000,1,10.0,0.0,000300,2,190.0,190.0,0.0,163.7931,0.0
9639,2018-10-07 13:29:30.000,1,20.0,0.0,002460,2,230.0,230.0,0.0,172.4138,0.0
9640,2018-10-07 13:53:07.000,1,30.0,0.0,000914,2,170.0,170.0,0.0,146.5517,0.0
9641,2018-10-07 14:10:22.000,1,0.0,0.0,002461,2,170.0,0.0,170.0,146.5517,0.0
9642,2018-10-07 14:12:15.000,1,330.0,0.0,001931,2,170.0,170.0,0.0,146.5517,0.0
9643,2018-10-07 14:52:28.000,1,230.0,0.0,002462,2,270.0,270.0,0.0,206.8966,0.0
9644,2018-10-07 14:53:16.000,1,30.0,0.0,001705,2,170.0,170.0,0.0,146.5517,0.0
9645,2018-10-07 15:16:52.000,1,0.0,0.0,001508,2,200.0,200.0,0.0,172.4138,0.0
9646,2018-10-07 15:17:15.000,1,70.0,0.0,001508,2,130.0,130.0,0.0,112.069,0.0
9647,2018-10-07 15:20:31.000,1,0.0,0.0,001283,2,200.0,200.0,0.0,172.4138,0.0
9648,2018-10-07 15:22:03.000,1,30.0,0.0,000307,2,170.0,170.0,0.0,146.5517,0.0
9649,2018-10-07 15:30:09.000,1,90.0,0.0,002386,2,410.0,410.0,0.0,327.5862,0.0
9650,2018-10-07 15:38:31.000,1,0.0,0.0,000649,2,330.0,330.0,0.0,284.4828,0.0
9651,2018-10-07 15:39:50.000,1,0.0,0.0,001508,2,195.0,195.0,0.0,168.1034,0.0
9652,2018-10-07 15:42:15.000,1,0.0,0.0,001508,2,170.0,170.0,0.0,146.5517,0.0
9653,2018-10-07 15:56:21.000,1,0.0,0.0,002370,2,210.0,210.0,0.0,181.0345,0.0
9654,2018-10-07 16:05:33.000,1,0.0,0.0,002383,2,195.0,195.0,0.0,168.1034,0.0
9655,2018-10-07 16:05:31.000,3,0.0,0.0,,1,695.0,0.0,695.0,405.1724,193.9655
9656,2018-10-07 16:10:19.000,3,30.0,0.0,,1,970.0,970.0,0.0,689.6552,146.5517
9657,2018-10-07 16:17:28.000,1,0.0,0.0,001508,2,210.0,210.0,0.0,181.0345,0.0
9658,2018-10-07 16:19:51.000,1,70.0,0.0,000336,2,230.0,230.0,0.0,198.2759,0.0
9659,2018-10-07 16:30:28.000,1,210.0,0.0,002235,2,790.0,790.0,0.0,681.0345,0.0
9660,2018-10-07 16:33:45.000,1,0.0,0.0,001508,2,170.0,0.0,170.0,146.5517,0.0
9661,2018-10-07 16:38:29.000,1,165.0,0.0,002463,2,335.0,335.0,0.0,224.1379,64.6552
9662,2018-10-07 16:43:48.000,1,30.0,0.0,001876,2,170.0,170.0,0.0,146.5517,0.0
9663,2018-10-07 17:06:06.000,1,80.0,0.0,002464,2,720.0,720.0,0.0,620.6897,0.0
9664,2018-10-07 17:16:07.000,2,0.0,0.0,,1,385.0,0.0,385.0,250.0,81.8966
9665,2018-10-07 17:35:46.000,2,235.0,0.0,,1,265.0,265.0,0.0,181.0345,47.4138
9666,2018-10-07 17:41:58.000,1,0.0,0.0,001963,2,200.0,200.0,0.0,172.4138,0.0
9667,2018-10-07 17:58:12.000,1,260.0,0.0,000537,2,240.0,240.0,0.0,181.0345,0.0
9668,2018-10-07 17:58:19.000,1,280.0,0.0,000611,2,220.0,220.0,0.0,189.6552,0.0
9669,2018-10-07 18:02:36.000,1,260.0,0.0,001369,2,240.0,240.0,0.0,206.8966,0.0
9670,2018-10-07 18:09:01.000,3,15.0,0.0,,1,385.0,385.0,0.0,228.4483,103.4483
9671,2018-10-07 18:10:39.000,1,0.0,0.0,002336,2,200.0,200.0,0.0,172.4138,0.0
9672,2018-10-07 18:21:21.000,3,0.0,0.0,,1,530.0,0.0,590.0,301.7241,155.1724
9673,2018-10-07 18:23:27.000,1,110.0,0.0,000357,2,390.0,390.0,0.0,336.2069,0.0
9674,2018-10-07 18:31:41.000,1,0.0,0.0,000555,2,750.0,0.0,750.0,646.5517,0.0
9675,2018-10-07 18:53:35.000,1,0.0,0.0,001508,2,240.0,0.0,240.0,206.8966,0.0
9676,2018-10-07 19:13:15.000,1,0.0,0.0,000745,2,210.0,210.0,0.0,181.0345,0.0
9677,2018-10-07 19:15:04.000,1,0.0,0.0,002050,2,230.0,230.0,0.0,198.2759,0.0
9678,2018-10-07 19:35:57.000,1,10.0,0.0,000192,2,190.0,190.0,0.0,163.7931,0.0
9679,2018-10-07 19:59:15.000,1,0.0,0.0,001191,2,450.0,0.0,0.0,387.931,0.0
9680,2018-10-07 19:59:31.000,1,300.0,0.0,2299017647,2,200.0,200.0,0.0,172.4138,0.0
9681,2018-10-07 20:12:56.000,1,270.0,0.0,001508,2,230.0,230.0,0.0,198.2759,0.0
9682,2018-10-07 20:15:52.000,1,0.0,0.0,000102,2,230.0,230.0,0.0,198.2759,0.0
9683,2018-10-07 20:17:43.000,1,0.0,0.0,001508,2,280.0,0.0,280.0,241.3793,0.0
9684,2018-10-07 20:21:15.000,1,0.0,0.0,000602,2,290.0,290.0,0.0,250.0,0.0
9685,2018-10-07 20:39:48.000,1,120.0,0.0,002201,2,380.0,380.0,0.0,327.5862,0.0
9686,2018-10-07 20:48:22.000,1,0.0,0.0,001104,2,240.0,240.0,0.0,181.0345,0.0
9687,2018-10-07 20:58:35.000,2,0.0,0.0,,1,285.0,0.0,285.0,168.1034,77.5862
9688,2018-10-07 21:13:37.000,1,0.0,0.0,000276,2,230.0,230.0,0.0,198.2759,0.0
9689,2018-10-07 21:20:40.000,1,330.0,0.0,001610,2,170.0,170.0,0.0,146.5517,0.0
9690,2018-10-07 21:25:29.000,1,260.0,0.0,001582,2,240.0,240.0,0.0,181.0345,0.0
9691,2018-10-07 21:26:15.000,1,5.0,0.0,002465,2,195.0,195.0,0.0,168.1034,0.0
9692,2018-10-07 21:29:01.000,1,270.0,0.0,001058,2,230.0,230.0,0.0,198.2759,0.0
9694,2018-10-08 14:21:23.000,1,30.0,0.0,000436,2,170.0,170.0,0.0,146.5517,0.0
9695,2018-10-08 14:48:04.000,1,30.0,0.0,002466,2,170.0,170.0,0.0,146.5517,0.0
9696,2018-10-08 17:16:25.000,1,10.0,0.0,001675,2,190.0,190.0,0.0,163.7931,0.0
9697,2018-10-08 19:24:21.000,1,0.0,0.0,002467,2,210.0,0.0,241.5,181.0345,0.0
9698,2018-10-08 19:36:19.000,1,150.0,0.0,000505,2,250.0,250.0,0.0,0.0,0.0
9699,2018-10-08 19:50:10.000,1,70.0,0.0,002468,2,230.0,230.0,0.0,198.2759,0.0
9700,2018-10-08 19:50:47.000,1,30.0,0.0,001917,2,170.0,170.0,0.0,146.5517,0.0
9701,2018-10-08 20:22:11.000,1,0.0,0.0,001431,2,210.0,210.0,0.0,181.0345,0.0
9702,2018-10-08 20:23:31.000,1,300.0,0.0,001448,2,200.0,200.0,0.0,172.4138,0.0
9703,2018-10-08 20:39:01.000,1,0.0,0.0,001526,2,200.0,200.0,0.0,172.4138,0.0
9704,2018-10-08 20:47:24.000,4,0.0,0.0,,1,460.0,0.0,506.0,327.5862,68.9655
9705,2018-10-08 22:40:11.000,2,15.0,0.0,,1,435.0,435.0,0.0,284.4828,90.5172
9707,2018-10-09 14:06:56.000,1,0.0,0.0,002469,2,240.0,240.0,0.0,181.0345,0.0
9708,2018-10-09 15:51:59.000,5,50.0,0.0,,1,1050.0,1050.0,0.0,646.5517,258.6207
9709,2018-10-09 19:50:40.000,1,305.0,0.0,000756,2,195.0,195.0,0.0,146.5517,21.5517
9710,2018-10-09 20:12:48.000,1,150.0,0.0,001508,2,350.0,350.0,0.0,301.7241,0.0
9711,2018-10-09 20:34:38.000,1,0.0,0.0,000414,2,240.0,0.0,240.0,206.8966,0.0
9712,2018-10-09 20:55:16.000,1,290.0,0.0,002470,2,210.0,210.0,0.0,181.0345,0.0
9713,2018-10-09 21:00:53.000,3,0.0,0.0,,1,625.0,0.0,687.5,413.7931,125.0
9714,2018-10-09 21:25:01.000,1,70.0,0.0,002206,2,230.0,230.0,0.0,198.2759,0.0
9715,2018-10-09 21:33:19.000,4,65.0,0.0,,1,535.0,535.0,0.0,284.4828,176.7241
9717,2018-10-10 13:23:00.000,1,0.0,0.0,002358,2,0.0,0.0,0.0,0.0,0.0
9718,2018-10-10 14:54:51.000,1,0.0,0.0,001508,2,250.0,0.0,250.0,0.0,0.0
9719,2018-10-10 17:34:18.000,1,0.0,0.0,001286,2,250.0,250.0,0.0,0.0,0.0
9720,2018-10-10 18:34:26.000,1,300.0,0.0,001508,2,210.0,210.0,0.0,181.0345,0.0
9721,2018-10-10 18:44:02.000,1,0.0,0.0,001508,2,210.0,210.0,0.0,181.0345,0.0
9722,2018-10-10 19:02:55.000,1,0.0,0.0,000204,2,380.0,0.0,380.0,327.5862,0.0
9723,2018-10-10 19:21:44.000,1,0.0,0.0,001508,2,230.0,0.0,230.0,198.2759,0.0
9724,2018-10-10 19:23:55.000,1,0.0,0.0,002296,2,320.0,0.0,320.0,250.0,0.0
9725,2018-10-10 19:33:08.000,1,0.0,0.0,001129,2,200.0,200.0,0.0,172.4138,0.0
9726,2018-10-10 19:40:29.000,1,190.0,0.0,001508,2,210.0,210.0,0.0,181.0345,0.0
9727,2018-10-10 19:46:27.000,1,0.0,0.0,001794,2,250.0,0.0,275.0,0.0,0.0
9728,2018-10-10 19:56:40.000,1,250.0,0.0,000724,2,250.0,250.0,0.0,0.0,0.0
9729,2018-10-10 19:59:26.000,1,0.0,0.0,001508,2,500.0,500.0,0.0,327.5862,103.4483
9730,2018-10-10 20:04:23.000,1,0.0,0.0,002231,2,210.0,0.0,210.0,181.0345,0.0
9731,2018-10-10 20:25:43.000,1,30.0,0.0,002472,2,170.0,170.0,0.0,146.5517,0.0
9732,2018-10-10 21:06:27.000,2,0.0,0.0,,1,280.0,0.0,300.0,185.3448,56.0345
9733,2018-10-10 21:43:59.000,2,65.0,0.0,,1,435.0,435.0,0.0,284.4828,90.5172
9734,2018-10-10 21:47:38.000,2,80.0,0.0,,1,120.0,120.0,0.0,103.4483,0.0
9736,2018-10-11 14:24:30.000,1,160.0,0.0,001508,2,440.0,440.0,0.0,379.3103,0.0
